"search-number","evaluation","evals-requested-so-far","number*","%-similar-wanted*","number-of-ethnicities*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","353","500","1490","18","2","""-1426732478""","8.724832214765101","8.724832214765101","8.724832214765101","0","8.724832214765101"
"1","354","500","1490","18","2","""-1947613281""","8.053691275167784","8.053691275167784","8.053691275167784","0","8.053691275167784"
"1","355","500","1490","18","2","""-1159194276""","9.328859060402685","9.328859060402685","9.328859060402685","0","9.328859060402685"
"1","356","500","1490","18","2","""622400240""","7.919463087248323","7.919463087248323","7.919463087248323","0","7.919463087248323"
"1","357","500","1490","18","2","""863776611""","8.993288590604028","8.993288590604028","8.993288590604028","0","8.993288590604028"
"1","358","500","1490","18","2","""707710411""","9.731543624161073","9.731543624161073","9.731543624161073","0","9.731543624161073"
"1","359","500","1490","18","2","""-2079162158""","8.791946308724832","8.791946308724832","8.791946308724832","0","8.791946308724832"
"1","360","500","1490","18","2","""-1966390430""","9.395973154362416","9.395973154362416","9.395973154362416","0","9.395973154362416"
"1","361","500","1600","8","4","""-456120093""","27.500000000000004","27.500000000000004","27.500000000000004","0","27.500000000000004"
"1","362","500","1600","8","4","""-1384196069""","26.187500000000004","26.187500000000004","26.187500000000004","0","26.187500000000004"
"1","363","500","1600","8","4","""237216984""","29.062500000000004","29.062500000000004","29.062500000000004","0","29.062500000000004"
"1","364","500","1600","8","4","""1092974129""","25.937500000000004","25.937500000000004","25.937500000000004","0","25.937500000000004"
"1","365","500","1600","8","4","""1147529032""","26.25","26.25","26.25","0","26.25"
"1","366","500","1600","8","4","""409688027""","27.5625","27.5625","27.5625","0","27.5625"
"1","367","500","1600","8","4","""213969006""","25.937500000000004","25.937500000000004","25.937500000000004","0","25.937500000000004"
"1","368","500","1600","8","4","""-1705256080""","24.75","24.75","24.75","0","24.75"
"1","369","500","1600","8","4","""-463610073""","27","27","27","0","27"
"1","370","500","1600","8","4","""1292103966""","24","24","24","0","24"
"1","371","500","1010","55","3","""1719494991""","45.83333333333333","77.02970297029704","60.7087380290005","13.206588661142975","45.83333333333333"
"1","372","500","1010","55","3","""481044372""","47.543352601156066","79.50495049504951","63.804372183508576","13.953127892399516","47.543352601156066"
"1","373","500","1010","55","3","""-1374473965""","49.467275494672755","81.58415841584159","65.78964967100609","13.860636382990933","49.467275494672755"
"1","374","500","1010","55","3","""403113793""","42.6917510853835","81.58415841584159","62.82268186867016","16.8118348671496","42.6917510853835"
"1","375","500","1010","55","3","""1286968273""","47.42268041237113","78.81188118811882","62.596782304090084","13.167473743864242","47.42268041237113"
"1","376","500","1010","55","3","""-438457965""","49.6987951807229","79.50495049504951","65.5098015777842","12.901972825576498","49.6987951807229"
"1","377","500","1010","55","3","""-1100548834""","42.91970802919708","79.50495049504951","60.928533052114275","16.10136574478115","42.91970802919708"
"1","378","500","1010","55","3","""963520636""","39.84848484848485","75.64356435643565","57.489090720321286","15.252811521842787","39.84848484848485"
"1","379","500","1010","55","3","""8821324""","41.835147744945566","79.70297029702971","60.270454650374205","16.24549602707212","41.835147744945566"
"1","380","500","1010","55","3","""88314537""","46.6565349544073","80","64.69178246747006","14.44731432930408","46.6565349544073"
"1","381","500","960","93","3","""1761241616""","41.77215189873418","90.41666666666667","67.80131231342497","14.905626426505277","41.77215189873418"
"1","382","500","960","93","3","""-1115751816""","49.891540130151846","91.5625","71.21130160705964","14.997049237197068","49.891540130151846"
"1","383","500","960","93","3","""1751462647""","48.07256235827664","88.64583333333333","70.72497380869079","14.090277110502464","48.07256235827664"
"1","384","500","960","93","3","""763007484""","47.59725400457666","90.3125","67.99539185077181","15.159147092258902","47.59725400457666"
"1","385","500","960","93","3","""-1137021382""","45.74712643678161","90","68.45985710920863","15.063372299123191","45.74712643678161"
"1","386","500","960","93","3","""-857096344""","43.624161073825505","88.33333333333333","70.75081949336904","14.847432955715384","43.624161073825505"
"1","387","500","960","93","3","""1945278500""","49.76744186046512","89.27083333333333","68.82725577065922","16.433711254947777","49.76744186046512"
"1","388","500","960","93","3","""-1763450767""","45.92074592074592","90.06060606060606","70.09409938203842","16.112653827081626","45.92074592074592"
"1","389","500","960","93","3","""-969325210""","40.38461538461539","89.26014319809069","66.99100229239075","16.57915234966395","40.38461538461539"
"1","390","500","960","93","3","""-1945301301""","42.459396751740144","89.79166666666667","67.8253264708749","16.51816504884325","42.459396751740144"
"1","391","500","580","5","5","""-484616715""","38.817005545286506","62.06896551724138","50.44298553126394","16.441618572047457","38.817005545286506"
"1","392","500","580","5","5","""-1339166549""","39.17910447761194","57.41379310344827","48.29644879053011","12.893871980154076","39.17910447761194"
"1","393","500","580","5","5","""1258034422""","37.291280148423006","55.68965517241379","46.490467660418396","13.00961574227709","37.291280148423006"
"1","394","500","580","5","5","""306702158""","34.02646502835538","55.68965517241379","44.858060100384584","15.318188652997279","34.02646502835538"
"1","395","500","580","5","5","""96299344""","30.65134099616858","53.103448275862064","41.877394636015325","15.876037309399111","30.65134099616858"
"1","396","500","580","5","5","""1955143571""","35.57692307692308","51.724137931034484","43.650530503978786","11.417805120618322","35.57692307692308"
"1","397","500","580","5","5","""278482618""","34.35114503816794","60.17241379310345","47.2617794156357","18.25839423545522","34.35114503816794"
"1","398","500","580","5","5","""-479254598""","33.33333333333333","50.86206896551724","42.09770114942528","12.394687831143507","33.33333333333333"
"1","399","500","580","5","5","""-1959722368""","33.714285714285715","61.55172413793103","47.63300492610837","19.684041480222557","33.714285714285715"
"1","400","500","580","5","5","""-1782574332""","29.69924812030075","55.00000000000001","42.349624060150376","17.890333223253634","29.69924812030075"
"1","401","500","2400","11","4","""732297122""","12.291666666666666","12.291666666666666","12.291666666666666","0","12.291666666666666"
"1","402","500","2400","11","4","""1156185665""","11.875","11.875","11.875","0","11.875"
"1","403","500","2400","11","4","""-74041951""","12.416666666666666","12.416666666666666","12.416666666666666","0","12.416666666666666"
"1","404","500","2400","11","4","""727653369""","11.041666666666666","11.041666666666666","11.041666666666666","0","11.041666666666666"
"1","405","500","2400","11","4","""-1727191260""","11.916666666666668","11.916666666666668","11.916666666666668","0","11.916666666666668"
"1","406","500","2400","11","4","""-106581993""","12.333333333333334","12.333333333333334","12.333333333333334","0","12.333333333333334"
"1","407","500","2400","11","4","""1502305077""","12.583333333333332","12.583333333333332","12.583333333333332","0","12.583333333333332"
